2024-06-12 11:47:17.294 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2024-06-12 11:47:17.333 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2024-06-12 11:47:17.342 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-06-12 11:47:17.461 [RMI TCP Connection(2)-127.0.0.1] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
2024-06-12 11:47:19.412 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: by.javaguru.je.jdbc.entity.Aircraft
2024-06-12 11:47:19.412 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: by.javaguru.je.jdbc.entity.Airport
2024-06-12 11:47:19.412 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: by.javaguru.je.jdbc.entity.Airport
2024-06-12 11:47:19.412 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: by.javaguru.je.jdbc.entity.Aircraft
2024-06-12 11:47:19.413 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: by.javaguru.je.jdbc.entity.Flight
2024-06-12 11:47:19.461 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.bytecode.internal.BytecodeProviderInitiator - HHH000021: Bytecode provider: bytebuddy
2024-06-12 11:47:19.692 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.internal.SessionFactoryImpl - Building session factory
2024-06-12 11:47:19.756 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.service.internal.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2024-06-12 11:47:19.757 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiating SessionFactory with settings: {hibernate.format_sql=true, java.specification.version=17, sun.jnu.encoding=UTF-8, hibernate.dialect=org.hibernate.dialect.PostgreSQLDialect, java.class.path=/opt/apache-tomcat-10.1.7/bin/bootstrap.jar:/opt/apache-tomcat-10.1.7/bin/tomcat-juli.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, java.vendor.url=https://java.oracle.com/, catalina.useNaming=true, user.timezone=Europe/Moscow, org.apache.el.GET_CLASSLOADER_USE_PRIVILEGED=false, java.vm.specification.version=17, os.name=Linux, sun.java.launcher=SUN_STANDARD, user.country=RU, sun.boot.library.path=/usr/lib/jvm/java-17-oracle/lib, com.sun.management.jmxremote.ssl=false, sun.java.command=org.apache.catalina.startup.Bootstrap start, com.sun.management.jmxremote=, jdk.debug=release, sun.cpu.endian=little, user.home=/home/stas, user.language=ru, java.specification.vendor=Oracle Corporation, java.naming.factory.url.pkgs=org.apache.naming, java.version.date=2023-01-17, java.home=/usr/lib/jvm/java-17-oracle, file.separator=/, java.vm.compressedOopsMode=32-bit, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, com.sun.management.jmxremote.password.file=/home/stas/.cache/JetBrains/IntelliJIdea2023.1/tomcat/025d48cd-89d7-463b-a063-fd8a51f24e2a/jmxremote.password, package.access=sun.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.tomcat., package.definition=sun.,java.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.naming.,org.apache.tomcat., jdk.tls.ephemeralDHKeySize=2048, hibernate.hbm2ddl.auto=update, server.loader=, java.util.logging.config.file=/home/stas/.cache/JetBrains/IntelliJIdea2023.1/tomcat/025d48cd-89d7-463b-a063-fd8a51f24e2a/conf/logging.properties, java.protocol.handler.pkgs=org.apache.catalina.webresources, connection.password=123, com.sun.management.jmxremote.access.file=/home/stas/.cache/JetBrains/IntelliJIdea2023.1/tomcat/025d48cd-89d7-463b-a063-fd8a51f24e2a/jmxremote.access, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=17.0.6+9-LTS-190, java.naming.factory.initial=org.apache.naming.java.javaURLContextFactory, user.name=stas, path.separator=:, common.loader="/opt/apache-tomcat-10.1.7/lib","/opt/apache-tomcat-10.1.7/lib/*.jar","/opt/apache-tomcat-10.1.7/lib","/opt/apache-tomcat-10.1.7/lib/*.jar", hibernate.connection.username=****, os.version=5.15.0-91-generic, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:postgresql://localhost:5432/fucking_flights, file.encoding=UTF-8, format_sql=true, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.show_sql=true, org.apache.catalina.security.SecurityListener.UMASK=0027, show_sql=true, hibernate.connection.driver_class=org.postgresql.Driver, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=/opt/apache-tomcat-10.1.7/temp, tomcat.util.scan.StandardJarScanFilter.jarsToScan=log4j-taglib*.jar,log4j-jakarta-web*.jar,log4javascript*.jar,slf4j-taglib*.jar, catalina.home=/opt/apache-tomcat-10.1.7, java.version=17.0.6, com.sun.management.jmxremote.port=1099, tomcat.util.scan.StandardJarScanFilter.jarsToSkip=annotations-api.jar,ant-junit*.jar,ant-launcher*.jar,ant*.jar,asm-*.jar,aspectj*.jar,bcel*.jar,biz.aQute.bnd*.jar,bootstrap.jar,catalina-ant.jar,catalina-ha.jar,catalina-ssi.jar,catalina-storeconfig.jar,catalina-tribes.jar,catalina.jar,cglib-*.jar,cobertura-*.jar,commons-beanutils*.jar,commons-codec*.jar,commons-collections*.jar,commons-compress*.jar,commons-daemon.jar,commons-dbcp*.jar,commons-digester*.jar,commons-fileupload*.jar,commons-httpclient*.jar,commons-io*.jar,commons-lang*.jar,commons-logging*.jar,commons-math*.jar,commons-pool*.jar,derby-*.jar,dom4j-*.jar,easymock-*.jar,ecj-*.jar,el-api.jar,geronimo-spec-jaxrpc*.jar,h2*.jar,ha-api-*.jar,hamcrest-*.jar,hibernate*.jar,httpclient*.jar,icu4j-*.jar,jakartaee-migration-*.jar,jasper-el.jar,jasper.jar,jaspic-api.jar,jaxb-*.jar,jaxen-*.jar,jaxws-rt-*.jar,jdom-*.jar,jetty-*.jar,jmx-tools.jar,jmx.jar,jsp-api.jar,jstl.jar,jta*.jar,junit-*.jar,junit.jar,log4j*.jar,mail*.jar,objenesis-*.jar,oraclepki.jar,org.hamcrest.core_*.jar,org.junit_*.jar,oro-*.jar,servlet-api-*.jar,servlet-api.jar,slf4j*.jar,taglibs-standard-spec-*.jar,tagsoup-*.jar,tomcat-api.jar,tomcat-coyote.jar,tomcat-dbcp.jar,tomcat-i18n-*.jar,tomcat-jdbc.jar,tomcat-jni.jar,tomcat-juli-adapters.jar,tomcat-juli.jar,tomcat-util-scan.jar,tomcat-util.jar,tomcat-websocket.jar,tools.jar,unboundid-ldapsdk-*.jar,websocket-api.jar,websocket-client-api.jar,wsdl4j*.jar,xercesImpl.jar,xml-apis.jar,xmlParserAPIs-*.jar,xmlParserAPIs.jar,xom-*.jar, user.dir=/opt/apache-tomcat-10.1.7/bin, os.arch=amd64, connection.username=admin, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, connection.driver_class=org.postgresql.Driver, catalina.base=/home/stas/.cache/JetBrains/IntelliJIdea2023.1/tomcat/025d48cd-89d7-463b-a063-fd8a51f24e2a, shared.loader=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@76b81ed7, native.encoding=UTF-8, java.util.logging.manager=org.apache.juli.ClassLoaderLogManager, java.library.path=/usr/java/packages/lib:/usr/lib64:/lib64:/lib:/usr/lib, java.vendor=Oracle Corporation, java.vm.info=mixed mode, sharing, java.vm.version=17.0.6+9-LTS-190, java.rmi.server.randomIDs=true, java.rmi.server.hostname=127.0.0.1, sun.io.unicode.encoding=UnicodeLittle, hibernate.connection.pool_size=5, tomcat.util.buf.StringCache.byte.enabled=true, connection.url=jdbc:postgresql://localhost:5432/fucking_flights, java.class.version=61.0}
2024-06-12 11:47:19.764 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.internal.SessionFactoryImpl - Session factory constructed with filter configurations : {}
2024-06-12 11:47:19.823 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(max)] under max; prior registration was null
2024-06-12 11:47:19.824 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(min)] under min; prior registration was null
2024-06-12 11:47:19.824 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sum)] under sum; prior registration was null
2024-06-12 11:47:19.825 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(avg)] under avg; prior registration was null
2024-06-12 11:47:19.826 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.CountFunction@1b204949] under count; prior registration was null
2024-06-12 11:47:19.828 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.EveryAnyEmulation@72e79d9e] under every; prior registration was null
2024-06-12 11:47:19.828 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.EveryAnyEmulation@92f0667] under any; prior registration was null
2024-06-12 11:47:19.828 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(floor)] under floor; prior registration was null
2024-06-12 11:47:19.829 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ceiling)] under ceiling; prior registration was null
2024-06-12 11:47:19.829 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(mod)] under mod; prior registration was null
2024-06-12 11:47:19.829 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(abs)] under abs; prior registration was null
2024-06-12 11:47:19.829 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sign)] under sign; prior registration was null
2024-06-12 11:47:19.829 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sqrt)] under sqrt; prior registration was null
2024-06-12 11:47:19.829 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ln)] under ln; prior registration was null
2024-06-12 11:47:19.829 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(exp)] under exp; prior registration was null
2024-06-12 11:47:19.829 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(power)] under power; prior registration was null
2024-06-12 11:47:19.830 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(round)] under round; prior registration was null
2024-06-12 11:47:19.830 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sin)] under sin; prior registration was null
2024-06-12 11:47:19.830 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(cos)] under cos; prior registration was null
2024-06-12 11:47:19.830 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(tan)] under tan; prior registration was null
2024-06-12 11:47:19.830 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(asin)] under asin; prior registration was null
2024-06-12 11:47:19.830 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(acos)] under acos; prior registration was null
2024-06-12 11:47:19.830 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(atan)] under atan; prior registration was null
2024-06-12 11:47:19.830 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(atan2)] under atan2; prior registration was null
2024-06-12 11:47:19.833 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@64238114] under sinh; prior registration was null
2024-06-12 11:47:19.833 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@2708d74] under cosh; prior registration was null
2024-06-12 11:47:19.833 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@38d02e1] under tanh; prior registration was null
2024-06-12 11:47:19.834 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@16843d2a] under pi; prior registration was null
2024-06-12 11:47:19.834 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@6e5735cf] under log; prior registration was null
2024-06-12 11:47:19.835 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(coalesce)] under coalesce; prior registration was null
2024-06-12 11:47:19.835 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(nullif)] under nullif; prior registration was null
2024-06-12 11:47:19.835 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(left)] under left; prior registration was null
2024-06-12 11:47:19.835 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(right)] under right; prior registration was null
2024-06-12 11:47:19.835 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(replace)] under replace; prior registration was null
2024-06-12 11:47:19.836 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(concat)] under concat; prior registration was null
2024-06-12 11:47:19.836 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(lower)] under lower; prior registration was null
2024-06-12 11:47:19.836 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(upper)] under upper; prior registration was null
2024-06-12 11:47:19.836 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(substring)] under substring; prior registration was null
2024-06-12 11:47:19.836 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(locate)] under locate; prior registration was null
2024-06-12 11:47:19.837 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(character_length)] under character_length; prior registration was null
2024-06-12 11:47:19.837 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registering alternate key : length -> character_length
2024-06-12 11:47:19.838 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.LocatePositionEmulation@37332ce7] under position; prior registration was null
2024-06-12 11:47:19.840 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.InsertSubstringOverlayEmulation@59729007] under overlay; prior registration was null
2024-06-12 11:47:19.841 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.TrimFunction@1160d7a9] under trim; prior registration was null
2024-06-12 11:47:19.842 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.CastFunction@13378af5] under cast; prior registration was null
2024-06-12 11:47:19.842 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@5199e8af] under collate; prior registration was null
2024-06-12 11:47:19.843 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.ExtractFunction@7d0ca461] under extract; prior registration was null
2024-06-12 11:47:19.843 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(least)] under least; prior registration was null
2024-06-12 11:47:19.843 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(greatest)] under greatest; prior registration was null
2024-06-12 11:47:19.844 [RMI TCP Connection(2)-127.0.0.1] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.CoalesceIfnullEmulation@3bb14f14] under ifnull; prior registration was null
